,median,mean,std,min,max
TAPBPL,-0.0,-2.9287594e-07,4.3440477e-06,-6.443271e-05,-0.0
CDCA3,0.0,1.9611787e-05,0.00029838143,-0.000109278015,0.004423871
GNB3,0.0,-4.311234e-06,0.00018585437,-0.0015504248,0.0018795447
SLC2A3,0.0,-7.969301e-06,0.00017573811,-0.001987862,0.0013001873
TAS2R7,0.0,0.0,0.0,0.0,0.0
TAS2R10,0.0,0.0,0.0,0.0,0.0
ETFRF1,0.0,6.445285e-06,9.314673e-05,-0.00028059116,0.0012897224
YARS2,-0.0,7.441532e-08,7.699397e-05,-0.00079745543,0.0008138268
IRAK4,0.0,-3.935773e-06,7.43055e-05,-0.0010854738,0.00018126196
SLC11A2,0.0,3.2297983e-06,0.00015554205,-0.0007220395,0.002110696
POU6F1,-0.0,2.2951606e-05,0.00022794385,-0.0,0.0028877812
EIF4B,0.0,7.1723307e-06,8.595721e-05,-0.0003209222,0.00075274956
OR6C3,-0.0,4.490682e-06,0.000114995564,-0.0006043092,0.0015922592
DYRK2,0.0,1.1612989e-06,0.00010390721,-0.0010956472,0.0009821072
SPIC,0.0,-5.6570025e-06,8.390674e-05,-0.0012445406,-0.0
DAO,0.0,-4.093859e-06,0.00010815697,-0.0011980889,0.0006645752
KCTD10,0.0,2.2871965e-05,0.00019640703,0.0,0.002701528
RAB35,-0.0,1.4242763e-06,7.4261785e-05,-0.00060461124,0.00091795204
SIRT4,0.0,-9.022288e-06,0.00015981279,-0.0023417617,0.00035685845
EIF2B1,0.0,4.8117854e-06,7.137045e-05,0.0,0.0010585928
GTF2H3,0.0,2.2713841e-06,0.00016348461,-0.0018752174,0.0010955257
P2RX2,0.0,2.5922056e-06,3.844851e-05,0.0,0.00057028525
MPHOSPH8,-0.0,1.1852509e-05,0.00018787944,-0.0009402634,0.0023141527
MRPL57,-0.0,-1.0805223e-06,2.5283895e-05,-0.00035550498,0.000117790056
MAB21L1,0.0,0.0,0.0,0.0,0.0
SPART-AS1,0.0,-2.611088e-06,0.00011463132,-0.0014521753,0.00087773596
PLEKHG4,0.0,-1.8783679e-07,2.786071e-06,-4.1324092e-05,0.0
ADAM15,0.0,0.0,0.0,0.0,0.0
CYP21A2,0.0,2.928235e-07,4.343274e-06,0.0,6.442117e-05
C4B,-0.0,0.0,0.0,-0.0,-0.0
IL18BP,0.0,-1.4070257e-06,2.0869582e-05,-0.00030954566,0.0
SMIM1,0.0,5.5225037e-06,8.1911814e-05,0.0,0.0012149508
LRRC47,0.0,-1.5826467e-06,7.241858e-05,-0.00089133653,0.0005933669
GJA4,-0.0,2.1113801e-06,3.1316842e-05,-0.0,0.00046450362
HPCAL4,-0.0,8.50297e-07,0.00014658175,-0.0014974448,0.001564927
NBPF6,0.0,-1.9168818e-05,0.00022994059,-0.0032849668,-0.0
TMEM183A,0.0,9.80228e-06,0.00010431447,0.0,0.0014808885
OST4,-0.0,0.0,0.0,-0.0,-0.0
RPL15,0.0,5.821651e-06,8.622358e-05,0.0,0.0012789107
CEP15,0.0,1.1218193e-06,1.663927e-05,0.0,0.00024680025
PRIMPOL,0.0,-3.365196e-06,5.2037685e-05,-0.00067527563,0.00027121912
PM20D2,0.0,1.3639658e-06,1.4802281e-05,0.0,0.00019109722
FBXO5,0.0,-3.3819988e-06,0.000120167424,-0.0012463839,0.0008301532
TEX47,-0.0,-3.3703604e-06,3.794442e-05,-0.00051722134,0.0
TMEM140,0.0,-7.3534297e-06,0.0001792073,-0.0023499057,0.0010789454
ZNF395,0.0,1.8183127e-05,0.00023709933,-0.00047579614,0.0033355502
VIM,0.0,-3.0203512e-06,4.4799053e-05,-0.00066447724,0.0
OSBP,0.0,2.2487124e-05,0.00024673113,-1.4140818e-05,0.0034297232
FAU,0.0,1.9837098e-05,0.00021459961,-0.0005767173,0.0027013174
ZNHIT2,0.0,1.2186493e-05,0.00012406599,0.0,0.0015392593
