,median,mean,std,min,max
REPS2,-0.0,-3.040092e-06,2.0393558e-05,-0.00013680414,0.0
CHL1,-0.0,-1.5709523e-06,0.00019994029,-0.0007557921,0.0005579818
NFATC4,-0.0,-9.067796e-06,6.658993e-05,-0.00041963343,9.6893775e-05
CD38,0.0,0.00016013054,0.0010741883,0.0,0.0072058747
GRXCR1,-0.0,3.246169e-05,0.0005730416,-0.0015941614,0.0033495207
CCDC14,0.0,-3.0766194e-05,0.00011835743,-0.00052979216,0.00018591469
CIMIP2A,0.0,8.097465e-06,0.00010767065,-0.00023784545,0.0006735745
TUBB4B,0.0,-1.24661165e-05,6.498302e-05,-0.00041362163,0.0
EML2,0.0,-0.00014108812,0.00095497473,-0.006250475,0.00075962563
PBX1,-0.0,-0.00012386932,0.0011078283,-0.0072117355,0.0016376164
TMEM260,0.0,2.6287786e-05,0.00018825084,-0.0002989632,0.0010520392
WBP2,-0.0,4.1383635e-05,0.00029528246,-0.0010155047,0.0012396828
AKR1C1,-0.0,0.00021171862,0.0013739688,0.0,0.009218708
CPN1,-0.0,-4.4209046e-05,0.00043708997,-0.0028250178,0.0007043317
NLGN1,0.0,-2.8165014e-05,0.0002516365,-0.0010319771,0.00091116683
CR2,-0.0,-5.7711888e-05,0.00042995776,-0.002758043,0.00047698274
CDH7,-0.0,-0.00012122139,0.0007762003,-0.0047621774,0.0011807752
PADI3,-0.0,8.715984e-06,8.239618e-05,-0.00012638276,0.0005342023
ATP6V1D,0.0,5.2957766e-06,2.276249e-05,0.0,0.000110451816
PALS1,0.0,1.1893791e-06,2.3274522e-05,-9.4752904e-05,0.000118453165
YIF1A,-0.0,0.0,0.0,0.0,0.0
CNIH2,0.0,4.0695913e-06,1.9168889e-05,0.0,0.0001000606
ITFG2,-0.0,0.00011645236,0.00061916636,-0.000519635,0.0039989175
NRIP2,-0.0,8.03479e-06,0.000101610116,-0.00014975159,0.0006455561
DYSF,0.0,2.2018727e-05,0.00043916548,-0.0013494197,0.0015702395
SPEF2,0.0,5.524052e-06,0.00096045126,-0.0031696812,0.005223649
C2CD3,-0.0,-9.773926e-05,0.0008843298,-0.0057062334,0.0014339379
PRAM1,0.0,4.1690007e-05,0.00024144574,-0.0006682269,0.0012254347
CHST4,-0.0,-9.954726e-06,5.5460176e-05,-0.0003656396,-0.0
ZNF19,0.0,-1.0866948e-05,0.000107786065,-0.00038188734,0.00032340712
NFYC,-0.0,2.1740084e-06,0.0003388046,-0.0010587386,0.0017138612
ZBTB6,-0.0,7.267459e-05,0.0007503947,-0.0013315125,0.0048035895
ZBTB26,-0.0,-0.0001003177,0.0008197432,-0.0053101834,0.0008922326
PRR16,0.0,1.4774658e-05,9.561953e-05,-0.00016949659,0.00055006036
LAMA5,-0.0,0.00018586904,0.00068342505,-0.0007093799,0.003267146
ADRM1,-0.0,-2.2274131e-05,0.00022230872,-0.0010439797,0.0007431143
DNAH6,0.0,7.908744e-05,0.00030977782,-0.00037225554,0.0014660162
PADI1,-0.0,0.0,0.0,0.0,0.0
NSD2,-0.0,7.1592316e-05,0.0005115667,-0.001446757,0.00271761
GDF5,-0.0,-0.00014630906,0.0010210038,-0.0068326187,0.00037242
LRATD1,-0.0,-2.8840448e-06,1.9346739e-05,-0.00012978201,0.0
SEMA4F,0.0,-7.507843e-05,0.0005479981,-0.0036197982,0.0005536878
EXOC2,-0.0,0.00018902893,0.0015013563,-0.0022341923,0.00973864
ZNF831,-0.0,-0.00010312234,0.0006597343,-0.0032999362,0.0012288212
CHSY3,0.0,5.8368096e-05,0.0003858742,-0.00016255009,0.0025366878
CDK9,-0.0,-6.1374624e-07,1.3590752e-05,-7.610993e-05,4.8491347e-05
BMAL1,-0.0,4.411451e-06,0.00015655416,-0.0005475187,0.00080773135
PDE4D,0.0,-8.944747e-06,6.797303e-05,-0.00035554793,0.00017716097
PRKCA,0.0,-4.3962136e-06,2.1617958e-05,-0.000104906765,8.809407e-06
OR51E2,-0.0,-8.157955e-05,0.0004310138,-0.0027511204,6.968471e-05
DAB1,0.0,8.945459e-05,0.00047872931,-0.00035585204,0.0031029475
LCA5,0.0,-9.974394e-05,0.00050751964,-0.0032244578,0.0004548264
ZDBF2,0.0,5.3091902e-05,0.0015683118,-0.0063225944,0.00795157
TLE4,-0.0,-1.1700771e-05,0.00016944714,-0.0010151282,0.0003740597
INSYN2B,-0.0,-7.259289e-06,5.3376643e-05,-0.00018537554,0.00018589711
DOCK2,-0.0,-9.168148e-05,0.00042144334,-0.0017144962,0.001204318
KCNJ6,0.0,5.719439e-06,9.0374204e-05,-0.00027610947,0.0005334842
TMED10,0.0,2.6276151e-05,0.00017626575,0.0,0.0011824268
PRKG1,-0.0,9.3522576e-05,0.0003832105,-0.0006625826,0.0017170783
KIR2DL3,-0.0,0.0,0.0,0.0,0.0
KIR3DL1,-0.0,1.477566e-05,0.00013521062,-0.00019324732,0.0008811111
KIR2DL4,-0.0,-3.6855515e-06,2.4723435e-05,-0.00016584982,0.0
CEACAM7,-0.0,1.4865724e-06,9.972226e-06,0.0,6.689576e-05
VRK2,-0.0,-5.1769744e-05,0.000390051,-0.0026050215,0.00012553362
GRIK2,0.0,-0.00015692908,0.0009514667,-0.0063823196,0.00010061253
RYR2,0.0,-0.00024710197,0.0015830734,-0.007097919,0.004046169
