,median,mean,std,min,max
WDR38,0.0,1.3193797e-06,1.6580108e-05,-2.2122462e-05,0.00022148946
JADE2,0.0,4.716887e-06,8.163212e-05,-0.0004800144,0.0004872934
ZNF100,0.0,-6.66544e-06,0.0001257401,-0.00061655114,0.0009492969
HNRNPH3,0.0,1.2397575e-05,9.6983975e-05,-0.0003128505,0.0011666061
ESM1,0.0,2.647263e-06,0.00012889702,-0.0008145055,0.00062614336
PTK7,0.0,-6.226295e-06,0.00010521233,-0.0005452701,0.0005952434
PRR13,-0.0,2.1714065e-06,3.060528e-05,-0.00019931243,0.0002647321
PCBP2,0.0,4.5439347e-06,5.8354774e-05,-0.00047884535,0.00028577304
ADAP2,0.0,1.6876277e-06,9.149801e-05,-0.00051339215,0.0007328163
SEH1L,0.0,6.3828143e-06,9.304939e-05,-0.00061530864,0.0005003619
RRP12,-0.0,-7.205912e-07,6.0270922e-05,-0.00048436815,0.0005069532
IFT74,0.0,-1.2364356e-05,0.00017609292,-0.0013094604,0.00076849014
ABCC5,-0.0,-6.7886217e-06,0.00013765176,-0.0007027144,0.00073438714
VAX1,0.0,-2.9921678e-06,4.408676e-05,-0.00041938777,0.00023097603
PRR23A,0.0,-2.2215771e-07,5.2463052e-05,-0.00034481482,0.00048599977
MFSD4A,0.0,3.1331697e-06,7.454879e-05,-0.00023900869,0.0008500761
MIOX,0.0,5.7081343e-06,6.318346e-05,-0.0002762573,0.00087701937
ADM2,0.0,-3.3752715e-06,5.4762586e-05,-0.0004922205,0.00039117562
GARIN2,-0.0,6.0719094e-06,8.284822e-05,-0.00031264854,0.00074470416
TAF7,0.0,-2.7984865e-06,3.7968457e-05,-0.0003490477,0.0003175539
OR52L1,0.0,-2.9966743e-06,6.41476e-05,-0.0005187354,0.00044890813
HTR1A,0.0,-2.5425868e-06,6.903952e-05,-0.00073274167,0.00032695738
ARSG,0.0,9.622584e-06,0.00022721653,-0.0015890403,0.0011827379
SLC6A16,0.0,-3.861163e-06,8.9162844e-05,-0.00075619033,0.00034243742
PRPF6,0.0,-2.4952316e-05,0.00032879328,-0.0052538714,0.00048130387
APOBEC3A,0.0,-2.4587089e-06,5.8333364e-05,-0.0007699385,0.00031744564
RAMP1,0.0,1.2135465e-06,0.00010909098,-0.00059005764,0.0007448489
AXIN2,-0.0,-3.0278197e-06,6.520717e-05,-0.0005294078,0.0003073104
PIBF1,-0.0,-1.6754083e-06,0.00029375,-0.0012254032,0.0019353172
RASSF3,-0.0,-2.1351673e-06,0.00014312353,-0.0011197975,0.0007336561
SERPINF1,-0.0,-8.516588e-06,6.0773167e-05,-0.00042781324,0.0002965323
MRPL22,-0.0,-1.2496283e-06,0.00013528061,-0.00063719944,0.0015806071
TNNT1,0.0,4.371098e-07,5.8570044e-05,-0.0003665165,0.00040487558
SLC28A3,0.0,4.070939e-06,0.00015806223,-0.00073757354,0.0010177717
TMEM170A,0.0,-3.0784156e-06,6.0492628e-05,-0.0006394518,0.0005482704
CTU1,-0.0,-3.821903e-06,5.7321995e-05,-0.00042611238,0.00020849773
UBXN11,-0.0,-2.4027886e-06,6.97622e-05,-0.00047953377,0.00044909352
CMTM7,0.0,3.124222e-06,0.00015783486,-0.0010134906,0.0008874718
SPTY2D1,0.0,1.5762179e-06,0.00010001421,-0.00084893015,0.0007882056
GPRACR,0.0,-3.0383235e-06,5.1288713e-05,-0.00047786633,0.00027556717
AFM,0.0,6.831465e-07,6.691979e-05,-0.00034616888,0.0004428167
MCM3,0.0,4.444696e-06,8.624245e-05,-0.0006830631,0.00051683333
ELOVL5,0.0,-2.1675953e-06,0.00013376072,-0.00074006885,0.0006516148
COASY,0.0,-1.7754203e-06,3.0031622e-05,-0.00035318363,0.00017245009
MLX,0.0,2.2029219e-05,0.00031909894,-0.0002691224,0.005275353
FCRL6,0.0,9.912013e-07,6.7212495e-05,-0.00047640153,0.0003108254
CPD,0.0,-7.014904e-06,0.00017704829,-0.0013016954,0.0009143952
NT5C3A,0.0,-5.6394724e-06,0.0001466683,-0.0011120243,0.0009354075
MC5R,0.0,-4.247616e-06,6.1833016e-05,-0.0009743754,0.00015445547
MAT2A,0.0,3.635772e-06,7.255827e-05,-0.0005733566,0.0007277344
CHUK,0.0,1.0194736e-05,8.670488e-05,-0.00031375932,0.000523552
PRKRA,0.0,8.685211e-07,6.7999055e-05,-0.00046691785,0.0006728566
PJVK,0.0,-1.1896547e-06,9.237297e-05,-0.0008516644,0.0006055541
