,median,mean,std,min,max
Bin_2711,0.0,7.125129e-06,2.2950271e-05,-3.6758698e-05,5.8853144e-05
Bin_2712,2.0896634e-05,0.00026630194,0.0009943102,0.0,0.004247696
Bin_2713,0.0,-1.6591363e-05,5.1521583e-05,-0.00019346167,2.1761818e-05
Bin_2714,2.2910892e-05,2.7564842e-05,2.6308815e-05,0.0,7.923781e-05
Bin_2715,0.0,-3.9290567e-06,1.8501923e-05,-6.660998e-05,1.8170558e-05
Bin_2716,-5.2486744e-06,-9.97474e-06,1.5389467e-05,-6.5092136e-05,-0.0
Bin_2717,1.852535e-05,4.7141748e-05,7.099646e-05,0.0,0.00029542373
Bin_2718,-4.1816065e-06,-1.4042024e-05,2.941159e-05,-0.00010459292,1.991654e-05
Bin_2719,5.938603e-06,2.1616164e-05,3.4825633e-05,0.0,0.000119624034
Bin_2720,3.6048007e-06,1.3817359e-05,2.2952618e-05,-1.4388328e-05,6.0362356e-05
Bin_2721,7.743825e-06,1.4732519e-05,1.9718567e-05,0.0,6.938089e-05
Bin_2722,-9.106907e-08,-2.2703904e-05,6.473488e-05,-0.00025855994,3.6390218e-05
Bin_2723,0.0,1.3980749e-05,3.772503e-05,-4.1967305e-05,0.0001301986
Bin_2724,-1.6354742e-06,-4.3394343e-06,1.5257332e-05,-4.4256478e-05,2.8941118e-05
Bin_2725,-8.478886e-06,-1.8773075e-05,3.0056877e-05,-0.0001193863,1.8578058e-06
Bin_2726,9.117186e-06,2.0716769e-05,2.6101257e-05,0.0,8.906007e-05
Bin_2727,-1.2714221e-05,-3.6200414e-05,6.152067e-05,-0.00023392956,-0.0
Bin_2728,7.581699e-07,3.9924894e-06,1.3081352e-05,-2.89655e-05,3.6101934e-05
Bin_2729,3.1821455e-06,1.624113e-05,5.2093357e-05,-1.2551167e-05,0.00022207701
Bin_2730,6.944718e-08,3.9083403e-07,1.7282959e-05,-5.016279e-05,3.4254343e-05
Bin_2731,1.391462e-05,2.3485673e-05,3.2603482e-05,-1.6248632e-05,0.00011004913
Bin_2732,1.5111955e-05,6.6632165e-05,9.4791096e-05,-4.7615686e-06,0.00030159755
Bin_2733,1.2141162e-06,2.6838085e-05,6.22447e-05,-8.916058e-06,0.000238835
Bin_2734,9.638431e-07,6.4659484e-06,1.390924e-05,-0.0,5.5218286e-05
Bin_2735,2.3661712e-05,4.9898477e-05,6.337029e-05,0.0,0.00018239034
Bin_2736,2.0400108e-05,3.271926e-05,3.626378e-05,0.0,0.00012963703
Bin_2737,-0.0,3.3387147e-07,8.84779e-06,-1.7902095e-05,1.623278e-05
Bin_2738,9.3801225e-07,2.6235677e-05,5.3963722e-05,-1.5523598e-05,0.00017267316
Bin_2739,7.937244e-06,1.9794026e-05,2.5538302e-05,0.0,7.046245e-05
Bin_2740,-9.724488e-07,-1.0888684e-05,2.5185615e-05,-7.087859e-05,3.311332e-05
Bin_2741,6.600182e-06,1.5369787e-05,3.028119e-05,-2.7992852e-05,0.000103212165
Bin_2742,2.3348423e-06,1.2574035e-05,1.8687511e-05,-0.0,6.279694e-05
Bin_2743,-1.0006545e-05,-2.3020531e-05,3.314897e-05,-9.9540506e-05,1.3406014e-05
Bin_2744,-1.4956349e-06,-1.0938715e-05,2.1995447e-05,-7.663412e-05,1.010904e-05
Bin_2745,2.330821e-06,8.503235e-06,1.5586951e-05,0.0,6.0642888e-05
Bin_2746,0.0,0.0,0.0,0.0,0.0
Bin_2747,0.0,0.0,0.0,0.0,0.0
Bin_2748,0.0,0.0,0.0,-0.0,-0.0
Bin_2749,1.13116575e-05,3.8591013e-05,5.5038287e-05,-0.0,0.00020950624
Bin_2750,-8.807992e-07,-9.619293e-06,3.0945874e-05,-0.000112693924,2.227532e-05
Bin_2751,-1.419018e-05,-1.5594791e-05,1.598582e-05,-5.4659035e-05,-0.0
Bin_2752,-4.101232e-06,-1.621897e-05,2.6566413e-05,-0.00010435161,-0.0
Bin_2753,-3.0583924e-06,-5.352452e-05,0.0002303284,-0.00096062664,0.00015739318
Bin_2754,8.842646e-06,1.3363408e-05,1.6533853e-05,0.0,5.9072252e-05
