,median,mean,std,min,max
Bin_2626,-0.0,-7.1533095e-06,2.3349234e-05,-0.0001283086,2.8100167e-05
Bin_2627,-2.0217869e-05,-5.681133e-05,8.0600046e-05,-0.00031975086,1.993278e-06
Bin_2628,0.0,-2.0440168e-05,4.6898876e-05,-0.00023786406,5.07985e-05
Bin_2629,0.0,2.5985086e-05,4.9663748e-05,0.0,0.0002539221
Bin_2630,0.0,2.2871782e-05,3.6670233e-05,0.0,0.00017661022
Bin_2631,-0.0,-9.303839e-06,4.310395e-05,-0.00015961159,0.00010773692
Bin_2632,-0.0,-5.407797e-06,4.1455132e-05,-0.00013106984,0.00011994482
Bin_2633,-0.0,-1.2763161e-05,2.6623591e-05,-8.533103e-05,7.2246425e-05
Bin_2634,0.0,2.0168703e-05,4.0315634e-05,-3.4008353e-05,0.0002136074
Bin_2635,5.0087077e-05,5.936768e-05,7.0178554e-05,-4.2398688e-06,0.0002571626
Bin_2636,0.00012349951,0.00014693524,0.00015602792,0.0,0.00064144476
Bin_2637,-3.6109766e-06,-1.8230849e-05,2.8726789e-05,-0.00011238602,2.1657539e-05
Bin_2638,0.0,-3.8181342e-06,4.5079316e-05,-0.00027528277,8.238622e-05
Bin_2639,0.0,5.406736e-06,4.180962e-05,-0.00010286218,0.0001274402
Bin_2640,5.710561e-06,2.0846517e-05,4.3576656e-05,-4.9549686e-05,0.00016351951
Bin_2641,2.9701056e-05,5.3717427e-05,7.460698e-05,0.0,0.0003377951
Bin_2642,-0.0,-1.1261929e-05,3.908792e-05,-0.00020096287,7.043507e-05
Bin_2643,-3.0768988e-05,-4.12392e-05,4.5179608e-05,-0.00021633171,-0.0
Bin_2644,7.006111e-05,0.00010379843,0.00010816283,0.0,0.00037676428
Bin_2645,-0.0,1.1407669e-05,4.383353e-05,-7.018809e-05,0.00024454703
Bin_2646,8.640431e-05,0.00011635285,0.000116949144,0.0,0.00052465335
Bin_2647,3.061161e-05,7.680666e-05,0.00010807583,-5.161828e-07,0.00045299355
Bin_2648,0.0,-1.6613321e-05,3.9845807e-05,-0.00013167862,7.115566e-05
Bin_2649,-6.6062335e-06,-4.9767757e-05,7.86453e-05,-0.00037852384,2.0554186e-05
Bin_2650,2.0107533e-05,3.5720266e-05,4.5807257e-05,-5.9007375e-06,0.0001830293
Bin_2651,3.5330348e-05,5.6549725e-05,7.111807e-05,-3.1706477e-05,0.00027127573
Bin_2652,-0.0,-2.4100716e-05,4.7542613e-05,-0.00022752768,7.484524e-05
Bin_2653,2.6464543e-06,2.2798678e-05,6.282363e-05,-4.7246467e-05,0.00039617924
Bin_2654,0.0,3.5075932e-06,2.5561703e-05,-9.9649376e-05,7.809297e-05
Bin_2655,0.0,-3.7062503e-07,4.0623e-05,-0.00013160077,9.7855554e-05
Bin_2656,0.0,2.139919e-05,4.533246e-05,-7.611158e-05,0.00015579052
Bin_2657,-0.0,-2.1223004e-05,4.084671e-05,-0.00019140223,5.1501152e-05
Bin_2658,-8.080356e-06,-2.6666421e-05,7.024305e-05,-0.00023629154,0.00020444983
Bin_2659,1.0895404e-05,1.1082298e-05,4.71743e-05,-0.00015096187,0.00013643235
Bin_2660,0.0,-1.2534196e-05,3.457802e-05,-0.00015986872,5.299708e-05
Bin_2661,-0.0,-1.9770666e-06,2.3939447e-05,-6.9438116e-05,6.143468e-05
Bin_2662,0.0,2.1697462e-05,4.0257823e-05,-0.00012542772,0.00011824148
Bin_2663,0.0,4.5504177e-05,6.963349e-05,-1.496572e-05,0.0002796338
Bin_2664,0.0,-1.5569402e-05,3.7672547e-05,-0.00015376438,0.000102020655
Bin_2665,0.0,1.4276873e-05,3.3096858e-05,-0.00010043098,0.0001283819
Bin_2666,0.0,2.4498668e-05,4.4043023e-05,-2.591484e-05,0.00020447672
Bin_2667,-1.716459e-05,-2.1717315e-05,2.6829672e-05,-9.071519e-05,2.7333384e-05
Bin_2668,-0.0,-3.5314788e-06,3.2419997e-05,-0.00010936034,0.00012138942
Bin_2669,-4.2953125e-05,-5.7688867e-05,6.807908e-05,-0.0002759245,6.79257e-06
Bin_2670,0.0,4.2523816e-06,2.4954867e-05,-5.9917347e-05,8.828169e-05
Bin_2671,-3.1381321e-06,-1.9487696e-05,3.532596e-05,-0.00012543607,4.8748167e-05
Bin_2672,0.0,-1.0044896e-06,2.712465e-05,-9.683484e-05,7.869181e-05
Bin_2673,0.0,1.28932e-05,2.7926371e-05,-3.7050766e-05,7.829604e-05
