,median,mean,std,min,max
Bin_280,1.1908265e-05,4.783891e-06,0.00012286512,-0.0009854682,0.00013970176
Bin_281,2.1818432e-05,3.4249155e-05,4.7493355e-05,-2.5160214e-05,0.0002548966
Bin_282,1.1342703e-05,2.4631989e-05,5.6398687e-05,-6.310178e-05,0.0004382803
Bin_283,1.5941635e-06,1.04791225e-05,3.569332e-05,-8.8120396e-05,0.0002223106
Bin_284,-9.447318e-06,-2.6161502e-05,4.80049e-05,-0.0002565035,5.0589406e-05
Bin_285,5.406588e-05,6.9333255e-05,7.5017495e-05,0.0,0.00032707743
Bin_286,-8.5295846e-07,-1.224565e-05,3.412423e-05,-0.00012507525,9.768336e-05
Bin_287,-9.881585e-06,-2.375927e-05,4.1030275e-05,-0.0002354466,4.3600245e-05
Bin_288,-5.159661e-06,-2.2357965e-05,8.208056e-05,-0.0006685525,3.334526e-05
Bin_289,-0.0,3.860475e-06,2.4851131e-05,-5.4589393e-05,8.391018e-05
Bin_290,2.8970571e-06,4.9473397e-06,2.8508855e-05,-0.000102291626,0.00014496957
Bin_291,1.8976317e-06,1.0928848e-05,2.3781406e-05,-1.1699039e-05,0.00011830846
Bin_292,3.1015603e-05,4.8257054e-05,4.8614587e-05,0.0,0.00016684674
Bin_293,4.390325e-05,0.00010071087,0.00034058184,0.0,0.0029332926
Bin_294,3.454896e-05,8.2927385e-05,0.00020871048,0.0,0.0017543862
Bin_295,-9.449432e-06,-2.5269814e-05,5.1521718e-05,-0.0003501662,3.5575813e-05
Bin_296,8.108832e-06,1.6472339e-05,2.5119709e-05,-2.2412127e-05,0.00013346445
Bin_297,2.2915447e-06,2.1216697e-06,2.406115e-05,-0.000120103956,4.1996474e-05
Bin_298,2.6361753e-05,3.7623806e-05,4.8944094e-05,0.0,0.00026295113
Bin_299,-5.4647235e-06,-2.7171418e-05,5.7551082e-05,-0.00027983577,4.4976678e-05
Bin_300,-7.957913e-06,-9.670471e-06,5.1183124e-05,-0.00020389464,9.633734e-05
Bin_301,-4.9410242e-05,-7.141102e-05,9.3578405e-05,-0.0004784413,3.397595e-05
Bin_302,4.5160326e-05,6.050592e-05,5.6933106e-05,0.0,0.00026705523
Bin_303,6.4857784e-05,8.1691636e-05,8.244898e-05,0.0,0.0003331067
Bin_304,-7.699992e-06,-2.709107e-05,4.31722e-05,-0.0002459435,5.1153274e-06
Bin_305,-2.8002141e-05,-4.879145e-05,5.9642305e-05,-0.00030885602,-0.0
Bin_306,-9.403002e-06,-1.9190149e-05,2.9258017e-05,-0.00016846454,2.931763e-05
Bin_307,2.1810089e-05,3.48938e-05,4.0510648e-05,-1.9246256e-06,0.00018108448
Bin_308,-1.42422505e-05,-2.9216373e-05,3.8294187e-05,-0.00014719635,2.2734263e-05
Bin_309,3.9586004e-05,5.593256e-05,4.9782113e-05,-1.386867e-06,0.00022276219
Bin_310,-5.210466e-06,-2.0834632e-05,5.5738437e-05,-0.00025267486,0.00010898946
Bin_311,2.8138827e-05,5.9700465e-05,8.649384e-05,0.0,0.00048507212
Bin_312,0.0,5.666467e-07,2.082655e-05,-7.58503e-05,5.895854e-05
Bin_313,4.40781e-05,4.2001047e-05,3.465097e-05,0.0,0.00012475342
Bin_314,-2.3562718e-05,-4.078237e-05,5.082963e-05,-0.00022991985,-0.0
Bin_315,-2.7669874e-05,-4.0204577e-05,4.51953e-05,-0.00021158601,-0.0
