,median,mean,std,min,max
Bin_26,0.0,4.4666373e-05,0.00010258145,0.0,0.0008340579
Bin_27,0.0,2.1616679e-05,7.423671e-05,-0.00017973456,0.0006155617
Bin_28,0.0,-1.3311501e-05,4.3043947e-05,-0.00019642802,0.0001436362
Bin_29,0.0,4.561838e-06,2.0096062e-05,-9.257374e-05,0.000113675196
Bin_30,-0.0,-1.3245172e-05,4.1499086e-05,-0.00018662018,6.876359e-05
Bin_31,0.0,2.4805837e-05,6.116288e-05,-5.8337664e-05,0.00034684452
Bin_32,0.0,1.6293277e-05,5.63204e-05,-3.593671e-05,0.00048384143
Bin_33,-0.0,-1.1754136e-05,4.424807e-05,-0.000358432,7.9946956e-05
Bin_34,-0.0,-8.207321e-06,3.618551e-05,-0.00012491946,0.00019611699
Bin_35,0.0,-3.1439372e-06,4.7550697e-05,-0.00023207915,0.00024158716
Bin_36,-0.0,-1.3885862e-05,2.8854232e-05,-0.00012739692,2.2324864e-05
Bin_37,0.0,-1.2212072e-05,3.0203615e-05,-0.0001409793,3.1283642e-05
Bin_38,0.0,2.1661e-05,4.2009357e-05,-1.9277855e-05,0.00021891479
Bin_39,0.0,-4.627911e-06,2.4194736e-05,-0.000108401735,7.411546e-05
Bin_40,-0.0,-3.058642e-06,5.2287378e-05,-0.00015880118,0.00021226441
Bin_41,-0.0,9.313498e-06,2.9166456e-05,-0.000117661264,0.00016884456
Bin_42,0.0,-5.0308954e-06,2.4843564e-05,-9.285285e-05,7.880692e-05
Bin_43,-0.0,1.9839905e-05,8.505538e-05,-9.791254e-05,0.0007863353
Bin_44,0.0,5.774814e-06,3.1067535e-05,-8.2063605e-05,0.00015716127
Bin_45,-0.0,-1.5040768e-05,4.555794e-05,-0.00030327708,0.00010842345
Bin_46,-0.0,1.9146508e-05,7.8288576e-05,-8.684775e-05,0.00070587447
Bin_47,0.0,2.1886005e-07,4.0095554e-05,-0.00016429744,0.00021258913
Bin_48,-0.0,-2.5301719e-05,4.828533e-05,-0.00020829325,6.943498e-05
Bin_49,-0.0,-2.9624935e-05,5.98543e-05,-0.00043675842,9.862949e-06
Bin_50,0.0,2.7092951e-06,3.541522e-05,-0.00015134059,0.00014981983
Bin_51,-0.0,-1.23104255e-05,3.907407e-05,-0.0002105476,0.00013281748
Bin_52,-0.0,-5.501311e-06,2.5984044e-05,-8.896679e-05,0.000119165365
Bin_53,0.0,-2.6816178e-07,2.0851267e-05,-8.002689e-05,0.00012105804
Bin_54,0.0,-2.3383647e-05,5.0125545e-05,-0.00023015216,0.00013301239
Bin_55,0.0,1.555686e-05,6.21124e-05,-0.00011975912,0.00032938604
Bin_56,0.0,2.303562e-05,5.7249745e-05,-8.384475e-05,0.00028328833
Bin_57,0.0,2.8964003e-05,5.5431425e-05,0.0,0.0002728154
Bin_58,0.0,3.6494363e-05,7.001643e-05,-4.347776e-05,0.00026355035
Bin_59,0.0,2.9784696e-05,6.952126e-05,-0.00014056066,0.00039893645
Bin_60,-0.0,8.0474183e-07,5.7459496e-05,-0.0003240927,0.00017904633
Bin_61,0.0,3.952231e-05,0.000108343396,-3.697899e-05,0.00078859105
Bin_62,0.0,1.2691693e-05,6.129428e-05,-0.00018387665,0.00045904814
Bin_63,-0.0,-1.1640083e-05,2.3364251e-05,-0.000108682114,2.6075724e-05
Bin_64,-0.0,-1.6320778e-06,2.8550487e-05,-0.000108275264,0.0001645251
Bin_65,0.0,8.76324e-06,4.8057103e-05,-0.00012475993,0.00042350715
Bin_66,-0.0,-2.399917e-05,5.1885785e-05,-0.0003235468,-0.0
Bin_67,0.0,1.9487341e-05,4.5708992e-05,-9.323594e-05,0.0003093602
Bin_68,0.0,-1.2803632e-06,2.5240166e-05,-0.000104935156,0.000101696365
Bin_69,-0.0,-7.1470845e-06,3.444718e-05,-0.00013380323,8.1631675e-05
Bin_70,0.0,9.2877303e-07,3.7863345e-05,-0.00019315605,0.00013193651
Bin_71,0.0,-8.4408775e-06,2.848825e-05,-0.00017412017,3.697339e-05
Bin_72,-0.0,-1.5267997e-05,3.0123556e-05,-0.0001522669,5.857252e-05
Bin_73,0.0,1.8382389e-05,7.487944e-05,-7.952785e-05,0.00044607322
Bin_74,0.0,1.71038e-05,4.6637993e-05,-6.509011e-05,0.00023719687
Bin_75,0.0,2.124234e-05,4.606672e-05,-0.00012874338,0.00017841152
Bin_76,0.0,5.28654e-05,0.00014707199,-1.5923706e-05,0.0012975733
Bin_77,0.0,3.621139e-05,0.00017425873,-5.146778e-05,0.0017674625
Bin_78,0.0,4.9388338e-05,7.044156e-05,0.0,0.00026670552
Bin_79,0.0,2.7101953e-05,4.427245e-05,-1.5339658e-05,0.00022957161
Bin_80,0.0,-2.0027064e-05,5.428561e-05,-0.0002583432,0.0001974357
Bin_81,0.0,5.8632377e-05,0.00011799343,-7.45171e-05,0.0007890232
Bin_82,-0.0,3.115806e-05,8.3295745e-05,-0.00021546877,0.00043091565
Bin_83,0.0,-1.390544e-05,3.1811538e-05,-0.00017943248,3.2911405e-05
Bin_84,-0.0,2.5395273e-05,5.463745e-05,-7.1703624e-05,0.00026952763
Bin_85,-0.0,-1.9745892e-05,3.193364e-05,-0.00015323858,-0.0
Bin_86,0.0,4.192014e-06,2.7914228e-05,-0.00011632184,0.00010375117
Bin_87,-0.0,1.7339356e-05,4.2949938e-05,-4.6187804e-05,0.00028211906
Bin_88,0.0,2.5063497e-05,7.040624e-05,-0.0002699081,0.0003834436
Bin_89,0.0,5.7951704e-05,8.6577376e-05,0.0,0.00045823783
Bin_90,0.0,3.7422524e-06,3.5255012e-05,-0.00011038864,0.00014288643
Bin_91,0.0,1.6535249e-05,2.9565394e-05,-2.0187992e-05,0.0001466759
