,Ovary-AdenoCA,CNS-PiloAstro,Liver-HCC,Panc-Endocrine,Kidney-RCC,Prost-AdenoCA,Thy-AdenoCA,ColoRect-AdenoCA,Lymph-BNHL,Uterus-AdenoCA,Breast-AdenoCA,Lung-AdenoCA,Panc-AdenoCA,Eso-AdenoCA,Head-SCC,CNS-Medullo,CNS-GBM,Skin-Melanoma,Lymph-CLL,Kidney-ChRCC,Stomach-AdenoCA,Lung-SCC,Bone-Osteosarc,Myeloid-MPN
Bin_2349,0.0,0.0,0.01818181818181818,0.0319634703196347,0.013513513513513514,0.010752688172043012,0.16666666666666666,0.0,0.0,0.018018018018018018,0.09883720930232558,0.0,0.011627906976744186,0.0,0.2727272727272727,0.041666666666666664,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2350,0.0,0.0,0.0,0.0045662100456621,0.0,0.021505376344086023,0.0,0.0,0.0,0.0,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2351,0.21428571428571427,0.04,0.05454545454545454,0.1689497716894977,0.04054054054054054,0.0,0.3333333333333333,0.0,0.1220472440944882,0.02702702702702703,0.5697674418604651,0.0,0.12790697674418605,0.012048192771084338,0.18181818181818182,0.16666666666666666,0.14736842105263157,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2352,0.04285714285714286,0.0,0.01818181818181818,0.0045662100456621,0.0,0.021505376344086023,0.16666666666666666,0.0,0.011811023622047244,0.0,0.19767441860465115,0.0,0.05813953488372093,0.0,0.36363636363636365,0.125,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2353,0.02857142857142857,0.0,0.03636363636363636,0.1917808219178082,0.04054054054054054,0.010752688172043012,0.2777777777777778,0.0,0.12992125984251968,0.0,0.005813953488372093,0.0,0.0,0.0,0.2727272727272727,0.08333333333333333,0.10526315789473684,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2354,0.014285714285714285,0.04,0.09090909090909091,0.1278538812785388,0.02702702702702703,0.021505376344086023,0.2777777777777778,0.0,0.21653543307086615,0.0,0.2558139534883721,0.0,0.03488372093023256,0.0,0.09090909090909091,0.0,0.08421052631578947,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2355,0.2714285714285714,0.1,0.05454545454545454,0.1643835616438356,0.0,0.010752688172043012,0.5,0.0,0.23228346456692914,0.0,0.8023255813953488,0.0,0.1511627906976744,0.03614457831325301,0.2727272727272727,0.16666666666666666,0.25263157894736843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2356,0.11428571428571428,0.0,0.03636363636363636,0.0365296803652968,0.0,0.0,0.5,0.0,0.09055118110236221,0.0,0.8081395348837209,0.0,0.1511627906976744,0.012048192771084338,0.2727272727272727,0.25,0.29473684210526313,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2357,0.0,0.0,0.0,0.0867579908675799,0.013513513513513514,0.0,0.2222222222222222,0.0,0.1141732283464567,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.08333333333333333,0.11578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2358,0.11428571428571428,0.02,0.0,0.0273972602739726,0.0,0.03225806451612903,0.0,0.0,0.011811023622047244,0.06306306306306306,0.2441860465116279,0.0,0.0,0.0,0.18181818181818182,0.041666666666666664,0.042105263157894736,0.02127659574468085,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2359,0.0,0.04,0.01818181818181818,0.136986301369863,0.05405405405405406,0.03225806451612903,0.2777777777777778,0.0,0.1062992125984252,0.0,0.25,0.0,0.03488372093023256,0.024096385542168676,0.2727272727272727,0.125,0.1368421052631579,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2360,0.02857142857142857,0.0,0.0,0.0045662100456621,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.06395348837209303,0.0,0.011627906976744186,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2361,0.2,0.04,0.03636363636363636,0.3242009132420091,0.013513513513513514,0.0,0.16666666666666666,0.0,0.12598425196850394,0.02702702702702703,0.2558139534883721,0.0,0.13953488372093023,0.0,0.36363636363636365,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2362,0.2714285714285714,0.1,0.10909090909090909,0.2694063926940639,0.04054054054054054,0.043010752688172046,0.2222222222222222,0.0,0.1889763779527559,0.02702702702702703,0.7267441860465116,0.0,0.1511627906976744,0.012048192771084338,0.36363636363636365,0.3333333333333333,0.15789473684210525,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2363,0.1,0.1,0.09090909090909091,0.2009132420091324,0.0,0.021505376344086023,0.16666666666666666,0.0,0.1732283464566929,0.05405405405405406,0.46511627906976744,0.0,0.08139534883720931,0.0,0.18181818181818182,0.375,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.0
Bin_2364,0.014285714285714285,0.0,0.0,0.1552511415525114,0.04054054054054054,0.0,0.1111111111111111,0.0,0.16141732283464566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.02127659574468085,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2365,0.05714285714285714,0.04,0.05454545454545454,0.2465753424657534,0.0945945945945946,0.021505376344086023,0.2777777777777778,0.0,0.14960629921259844,0.036036036036036036,0.0872093023255814,0.0,0.0,0.0,0.2727272727272727,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2366,0.12857142857142856,0.0,0.01818181818181818,0.0182648401826484,0.0,0.0,0.0,0.0,0.023622047244094488,0.009009009009009009,0.011627906976744186,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2367,0.22857142857142856,0.0,0.03636363636363636,0.1963470319634703,0.013513513513513514,0.021505376344086023,0.05555555555555555,0.0,0.18110236220472442,0.036036036036036036,0.27325581395348836,0.0,0.06976744186046512,0.0,0.18181818181818182,0.08333333333333333,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2368,0.22857142857142856,0.1,0.0,0.0410958904109589,0.0,0.053763440860215055,0.1111111111111111,0.0,0.011811023622047244,0.05405405405405406,0.627906976744186,0.0,0.13953488372093023,0.0,0.36363636363636365,0.25,0.11578947368421053,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2369,0.22857142857142856,0.08,0.05454545454545454,0.2557077625570776,0.10810810810810811,0.021505376344086023,0.3888888888888889,0.0,0.14566929133858267,0.036036036036036036,0.627906976744186,0.0,0.1511627906976744,0.012048192771084338,0.36363636363636365,0.041666666666666664,0.1368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2370,0.2714285714285714,0.12,0.03636363636363636,0.1643835616438356,0.02702702702702703,0.043010752688172046,0.16666666666666666,0.0,0.16141732283464566,0.036036036036036036,0.6104651162790697,0.0,0.11627906976744186,0.0,0.2727272727272727,0.041666666666666664,0.042105263157894736,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2371,0.21428571428571427,0.08,0.05454545454545454,0.1643835616438356,0.04054054054054054,0.03225806451612903,0.1111111111111111,0.0,0.0984251968503937,0.018018018018018018,0.22674418604651161,0.0,0.05813953488372093,0.0,0.36363636363636365,0.20833333333333334,0.09473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2372,0.11428571428571428,0.0,0.03636363636363636,0.0182648401826484,0.013513513513513514,0.03225806451612903,0.05555555555555555,0.0,0.011811023622047244,0.0,0.09883720930232558,0.0,0.023255813953488372,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2373,0.17142857142857143,0.0,0.01818181818181818,0.0502283105022831,0.0,0.010752688172043012,0.0,0.0,0.03937007874015748,0.009009009009009009,0.18604651162790697,0.0,0.046511627906976744,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2374,0.21428571428571427,0.1,0.03636363636363636,0.1917808219178082,0.14864864864864866,0.03225806451612903,0.1111111111111111,0.0,0.16929133858267717,0.036036036036036036,0.1744186046511628,0.0,0.0,0.0,0.36363636363636365,0.20833333333333334,0.031578947368421054,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2375,0.1,0.0,0.0,0.0091324200913242,0.0,0.010752688172043012,0.0,0.0,0.0,0.009009009009009009,0.36046511627906974,0.0,0.046511627906976744,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2376,0.2,0.0,0.0,0.1004566210045662,0.0,0.021505376344086023,0.2777777777777778,0.0,0.015748031496062992,0.02702702702702703,0.5348837209302325,0.0,0.1511627906976744,0.0,0.36363636363636365,0.0,0.06315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2377,0.014285714285714285,0.0,0.05454545454545454,0.0684931506849315,0.04054054054054054,0.0,0.1111111111111111,0.0,0.15748031496062992,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2378,0.17142857142857143,0.08,0.0,0.2237442922374429,0.02702702702702703,0.03225806451612903,0.0,0.0,0.011811023622047244,0.07207207207207207,0.26744186046511625,0.0,0.05813953488372093,0.0,0.2727272727272727,0.041666666666666664,0.010526315789473684,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2379,0.18571428571428572,0.04,0.0,0.1141552511415525,0.0,0.053763440860215055,0.0,0.0,0.0,0.07207207207207207,0.5174418604651163,0.0,0.06976744186046512,0.0,0.2727272727272727,0.08333333333333333,0.11578947368421053,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2380,0.1,0.0,0.03636363636363636,0.1141552511415525,0.0945945945945946,0.021505376344086023,0.3888888888888889,0.0,0.1732283464566929,0.018018018018018018,0.2558139534883721,0.0,0.09302325581395349,0.0,0.36363636363636365,0.20833333333333334,0.06315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2381,0.3142857142857143,0.04,0.0,0.1187214611872146,0.0,0.010752688172043012,0.3888888888888889,0.0,0.09448818897637795,0.04504504504504504,0.6337209302325582,0.0,0.13953488372093023,0.012048192771084338,0.2727272727272727,0.3333333333333333,0.12631578947368421,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2382,0.0,0.0,0.0,0.0091324200913242,0.0,0.0,0.0,0.0,0.03937007874015748,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2383,0.014285714285714285,0.0,0.05454545454545454,0.0684931506849315,0.04054054054054054,0.021505376344086023,0.05555555555555555,0.0,0.08267716535433071,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2384,0.35714285714285715,0.12,0.05454545454545454,0.182648401826484,0.05405405405405406,0.0,0.1111111111111111,0.0,0.14566929133858267,0.018018018018018018,0.5930232558139535,0.0,0.1511627906976744,0.0,0.45454545454545453,0.16666666666666666,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2385,0.2,0.02,0.03636363636363636,0.1461187214611872,0.0,0.010752688172043012,0.0,0.0,0.12598425196850394,0.036036036036036036,0.21511627906976744,0.0,0.046511627906976744,0.0,0.09090909090909091,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2386,0.2857142857142857,0.02,0.0,0.0684931506849315,0.0,0.021505376344086023,0.05555555555555555,0.0,0.0,0.04504504504504504,0.6627906976744186,0.0,0.12790697674418605,0.0,0.36363636363636365,0.041666666666666664,0.06315789473684211,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2387,0.2571428571428571,0.06,0.01818181818181818,0.0867579908675799,0.0,0.010752688172043012,0.2777777777777778,0.0,0.03543307086614173,0.05405405405405406,0.622093023255814,0.0,0.1511627906976744,0.0,0.2727272727272727,0.08333333333333333,0.11578947368421053,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.0
Bin_2388,0.3,0.04,0.10909090909090909,0.0273972602739726,0.05405405405405406,0.053763440860215055,0.05555555555555555,0.0,0.17716535433070865,0.009009009009009009,0.4418604651162791,0.0,0.09302325581395349,0.0,0.2727272727272727,0.375,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2389,0.014285714285714285,0.0,0.0,0.0365296803652968,0.013513513513513514,0.021505376344086023,0.2777777777777778,0.0,0.003937007874015748,0.009009009009009009,0.6627906976744186,0.0,0.1511627906976744,0.012048192771084338,0.2727272727272727,0.3333333333333333,0.22105263157894736,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2390,0.21428571428571427,0.02,0.01818181818181818,0.0821917808219178,0.013513513513513514,0.021505376344086023,0.4444444444444444,0.0,0.12992125984251968,0.04504504504504504,0.7790697674418605,0.0,0.1511627906976744,0.0,0.2727272727272727,0.2916666666666667,0.11578947368421053,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2391,0.11428571428571428,0.0,0.01818181818181818,0.0182648401826484,0.0,0.021505376344086023,0.1111111111111111,0.0,0.031496062992125984,0.0,0.3953488372093023,0.0,0.046511627906976744,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2392,0.04285714285714286,0.0,0.03636363636363636,0.1004566210045662,0.04054054054054054,0.0,0.3333333333333333,0.0,0.16141732283464566,0.009009009009009009,0.4186046511627907,0.0,0.05813953488372093,0.0,0.09090909090909091,0.375,0.10526315789473684,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2393,0.12857142857142856,0.0,0.03636363636363636,0.0182648401826484,0.02702702702702703,0.010752688172043012,0.05555555555555555,0.0,0.12992125984251968,0.009009009009009009,0.0872093023255814,0.0,0.03488372093023256,0.0,0.2727272727272727,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2394,0.14285714285714285,0.0,0.01818181818181818,0.1461187214611872,0.013513513513513514,0.021505376344086023,0.3888888888888889,0.0,0.12992125984251968,0.009009009009009009,0.6744186046511628,0.0,0.13953488372093023,0.0,0.2727272727272727,0.0,0.09473684210526316,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2395,0.0,0.0,0.05454545454545454,0.0136986301369863,0.013513513513513514,0.010752688172043012,0.5,0.0,0.047244094488188976,0.0,0.872093023255814,0.0,0.1511627906976744,0.060240963855421686,0.2727272727272727,0.3333333333333333,0.24210526315789474,0.02127659574468085,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2396,0.24285714285714285,0.0,0.03636363636363636,0.0958904109589041,0.0,0.0,0.2777777777777778,0.0,0.20866141732283464,0.0,0.813953488372093,0.0,0.1511627906976744,0.0,0.2727272727272727,0.041666666666666664,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2397,0.17142857142857143,0.06,0.14545454545454545,0.0958904109589041,0.013513513513513514,0.021505376344086023,0.2222222222222222,0.0,0.16929133858267717,0.009009009009009009,0.6569767441860465,0.0,0.1511627906976744,0.012048192771084338,0.09090909090909091,0.20833333333333334,0.08421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2398,0.21428571428571427,0.04,0.03636363636363636,0.1917808219178082,0.22972972972972974,0.043010752688172046,0.16666666666666666,0.0,0.23228346456692914,0.009009009009009009,0.29069767441860467,0.0,0.08139534883720931,0.0,0.45454545454545453,0.2916666666666667,0.06315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2399,0.1,0.06,0.01818181818181818,0.1004566210045662,0.04054054054054054,0.010752688172043012,0.0,0.0,0.16535433070866143,0.009009009009009009,0.005813953488372093,0.0,0.011627906976744186,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2400,0.15714285714285714,0.0,0.07272727272727272,0.3744292237442922,0.08108108108108109,0.0,0.4444444444444444,0.0,0.17716535433070865,0.036036036036036036,0.6395348837209303,0.0,0.10465116279069768,0.024096385542168676,0.2727272727272727,0.375,0.24210526315789474,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.0
Bin_2401,0.2571428571428571,0.02,0.05454545454545454,0.2237442922374429,0.02702702702702703,0.021505376344086023,0.2777777777777778,0.0,0.19291338582677164,0.018018018018018018,0.6744186046511628,0.0,0.1511627906976744,0.0,0.2727272727272727,0.2916666666666667,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2402,0.22857142857142856,0.1,0.05454545454545454,0.1141552511415525,0.013513513513513514,0.06451612903225806,0.2222222222222222,0.0,0.2795275590551181,0.02702702702702703,0.7383720930232558,0.0,0.03488372093023256,0.012048192771084338,0.18181818181818182,0.08333333333333333,0.08421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2403,0.1,0.02,0.03636363636363636,0.0639269406392694,0.12162162162162163,0.021505376344086023,0.5,0.0,0.25196850393700787,0.018018018018018018,0.6511627906976745,0.0,0.10465116279069768,0.012048192771084338,0.2727272727272727,0.5416666666666666,0.18947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2404,0.21428571428571427,0.04,0.05454545454545454,0.0,0.02702702702702703,0.0,0.4444444444444444,0.0,0.17716535433070865,0.0,0.8546511627906976,0.0,0.1511627906976744,0.10843373493975904,0.2727272727272727,0.5,0.3894736842105263,0.02127659574468085,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2405,0.42857142857142855,0.18,0.09090909090909091,0.0091324200913242,0.0,0.053763440860215055,0.4444444444444444,0.0,0.1220472440944882,0.06306306306306306,0.8662790697674418,0.0,0.13953488372093023,0.0,0.36363636363636365,0.625,0.29473684210526313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2406,0.2,0.2,0.07272727272727272,0.5981735159817352,0.14864864864864866,0.021505376344086023,0.5,0.0,0.3031496062992126,0.009009009009009009,0.6569767441860465,0.0,0.13953488372093023,0.07228915662650602,0.2727272727272727,0.4166666666666667,0.2736842105263158,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2407,0.12857142857142856,0.0,0.05454545454545454,0.2100456621004566,0.04054054054054054,0.043010752688172046,0.2777777777777778,0.0,0.2440944881889764,0.009009009009009009,0.20930232558139536,0.0,0.0,0.0,0.09090909090909091,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2408,0.04285714285714286,0.0,0.01818181818181818,0.0410958904109589,0.0,0.021505376344086023,0.2222222222222222,0.0,0.08267716535433071,0.009009009009009009,0.26744186046511625,0.0,0.011627906976744186,0.0,0.0,0.08333333333333333,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2409,0.34285714285714286,0.06,0.05454545454545454,0.0091324200913242,0.0,0.021505376344086023,0.4444444444444444,0.0,0.12598425196850394,0.009009009009009009,0.7441860465116279,0.0,0.13953488372093023,0.012048192771084338,0.2727272727272727,0.16666666666666666,0.17894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2410,0.0,0.02,0.05454545454545454,0.0136986301369863,0.02702702702702703,0.06451612903225806,0.05555555555555555,0.0,0.06299212598425197,0.009009009009009009,0.011627906976744186,0.0,0.011627906976744186,0.0,0.0,0.2916666666666667,0.11578947368421053,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2411,0.32857142857142857,0.06,0.05454545454545454,0.1689497716894977,0.08108108108108109,0.021505376344086023,0.2222222222222222,0.0,0.1141732283464567,0.02702702702702703,0.6104651162790697,0.0,0.12790697674418605,0.0,0.45454545454545453,0.16666666666666666,0.08421052631578947,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2412,0.014285714285714285,0.0,0.01818181818181818,0.0,0.0,0.021505376344086023,0.1111111111111111,0.0,0.0,0.0,0.31976744186046513,0.0,0.06976744186046512,0.0,0.09090909090909091,0.08333333333333333,0.09473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2413,0.014285714285714285,0.0,0.0,0.0091324200913242,0.0,0.021505376344086023,0.05555555555555555,0.0,0.0,0.04504504504504504,0.22093023255813954,0.0,0.0,0.0,0.0,0.16666666666666666,0.11578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2414,0.2571428571428571,0.1,0.01818181818181818,0.228310502283105,0.10810810810810811,0.021505376344086023,0.2222222222222222,0.0,0.12598425196850394,0.05405405405405406,0.5813953488372093,0.0,0.13953488372093023,0.0,0.36363636363636365,0.3333333333333333,0.12631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2415,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.011811023622047244,0.0,0.05232558139534884,0.0,0.0,0.0,0.0,0.16666666666666666,0.07368421052631578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2416,0.17142857142857143,0.08,0.16363636363636364,0.0776255707762557,0.04054054054054054,0.03225806451612903,0.3333333333333333,0.0,0.24015748031496062,0.036036036036036036,0.8662790697674418,0.0,0.13953488372093023,0.0963855421686747,0.36363636363636365,0.4166666666666667,0.3263157894736842,0.02127659574468085,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2417,0.32857142857142857,0.1,0.14545454545454545,0.0,0.013513513513513514,0.021505376344086023,0.4444444444444444,0.0,0.16141732283464566,0.009009009009009009,0.9069767441860465,0.0,0.1511627906976744,0.0,0.36363636363636365,0.4583333333333333,0.2736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2418,0.4142857142857143,0.06,0.10909090909090909,0.3698630136986301,0.02702702702702703,0.03225806451612903,0.5,0.0,0.22440944881889763,0.02702702702702703,0.8953488372093024,0.0,0.1511627906976744,0.024096385542168676,0.36363636363636365,0.4583333333333333,0.35789473684210527,0.02127659574468085,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2419,0.3,0.16,0.07272727272727272,0.2328767123287671,0.02702702702702703,0.043010752688172046,0.3888888888888889,0.0,0.14566929133858267,0.04504504504504504,0.6744186046511628,0.0,0.13953488372093023,0.012048192771084338,0.36363636363636365,0.16666666666666666,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2420,0.14285714285714285,0.0,0.0,0.3424657534246575,0.02702702702702703,0.03225806451612903,0.05555555555555555,0.0,0.1141732283464567,0.0,0.12209302325581395,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2421,0.1,0.0,0.0,0.3926940639269406,0.04054054054054054,0.010752688172043012,0.2777777777777778,0.0,0.047244094488188976,0.036036036036036036,0.29069767441860467,0.0,0.09302325581395349,0.012048192771084338,0.2727272727272727,0.0,0.23157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2422,0.02857142857142857,0.0,0.01818181818181818,0.0365296803652968,0.08108108108108109,0.043010752688172046,0.16666666666666666,0.0,0.05511811023622047,0.0,0.005813953488372093,0.0,0.03488372093023256,0.0,0.18181818181818182,0.25,0.11578947368421053,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2423,0.15714285714285714,0.02,0.0,0.2557077625570776,0.02702702702702703,0.03225806451612903,0.4444444444444444,0.0,0.07480314960629922,0.05405405405405406,0.7325581395348837,0.0,0.12790697674418605,0.0,0.18181818181818182,0.25,0.1368421052631579,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
Bin_2424,0.04285714285714286,0.0,0.0,0.3059360730593607,0.05405405405405406,0.021505376344086023,0.4444444444444444,0.0,0.1062992125984252,0.0,0.38372093023255816,0.0,0.12790697674418605,0.0,0.2727272727272727,0.3333333333333333,0.24210526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2425,0.17142857142857143,0.06,0.0,0.1598173515981735,0.0,0.010752688172043012,0.1111111111111111,0.0,0.0984251968503937,0.018018018018018018,0.3313953488372093,0.0,0.03488372093023256,0.0,0.18181818181818182,0.0,0.021052631578947368,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2426,0.08571428571428572,0.0,0.0,0.0045662100456621,0.0,0.010752688172043012,0.1111111111111111,0.0,0.0,0.0,0.38953488372093026,0.0,0.046511627906976744,0.0,0.0,0.041666666666666664,0.06315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2427,0.2857142857142857,0.14,0.03636363636363636,0.1187214611872146,0.0,0.021505376344086023,0.0,0.0,0.1062992125984252,0.009009009009009009,0.5523255813953488,0.0,0.09302325581395349,0.0,0.36363636363636365,0.08333333333333333,0.010526315789473684,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2428,0.2571428571428571,0.04,0.07272727272727272,0.0593607305936073,0.04054054054054054,0.010752688172043012,0.3888888888888889,0.0,0.22440944881889763,0.0,0.813953488372093,0.0,0.1511627906976744,0.0,0.36363636363636365,0.20833333333333334,0.09473684210526316,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.0
Bin_2429,0.17142857142857143,0.02,0.0,0.1552511415525114,0.04054054054054054,0.021505376344086023,0.2222222222222222,0.0,0.03937007874015748,0.02702702702702703,0.5,0.0,0.08139534883720931,0.0,0.2727272727272727,0.125,0.12631578947368421,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2430,0.32857142857142857,0.1,0.09090909090909091,0.0867579908675799,0.14864864864864866,0.043010752688172046,0.0,0.0,0.1732283464566929,0.05405405405405406,0.6337209302325582,0.0,0.12790697674418605,0.0,0.2727272727272727,0.375,0.06315789473684211,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2431,0.07142857142857142,0.0,0.01818181818181818,0.0410958904109589,0.02702702702702703,0.053763440860215055,0.1111111111111111,0.0,0.003937007874015748,0.0,0.09883720930232558,0.0,0.05813953488372093,0.0,0.18181818181818182,0.125,0.042105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2432,0.15714285714285714,0.04,0.0,0.0776255707762557,0.0,0.043010752688172046,0.1111111111111111,0.0,0.06299212598425197,0.009009009009009009,0.23837209302325582,0.0,0.09302325581395349,0.012048192771084338,0.09090909090909091,0.125,0.08421052631578947,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2433,0.34285714285714286,0.2,0.03636363636363636,0.1278538812785388,0.013513513513513514,0.021505376344086023,0.1111111111111111,0.0,0.1141732283464567,0.02702702702702703,0.7674418604651163,0.0,0.13953488372093023,0.0,0.2727272727272727,0.25,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bin_2434,0.14285714285714285,0.08,0.03636363636363636,0.2511415525114155,0.12162162162162163,0.053763440860215055,0.2777777777777778,0.0,0.20078740157480315,0.036036036036036036,0.32558139534883723,0.0,0.05813953488372093,0.012048192771084338,0.2727272727272727,0.3333333333333333,0.07368421052631578,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
